sample_id,molecule_id,cx,cy,cz,R11,R12,R13,R21,R22,R23,R31,R32,R33,Fx,Fy,Fz,Mx,My,Mz
39,1,1.1865430632507392,-1.3372001757521363,4.889682446198566,-0.31252566828297956,0.9288378549789136,0.19896719785544506,-0.7848030333009217,-0.37048543819453106,0.4968145921845279,0.5351746496107131,-0.000882747969132458,0.8447409751930313,-0.17414090660733317,-0.14136617343182067,-1.0653488484196643,-1.5488084585260768,-0.022739739617146676,0.40025837935796044
40,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07288228203877942,-0.03925235082900477,-1.2403409708648199,-0.23542149239257984,-0.4892255157030405,0.00011220186561711198
40,1,-1.5899758274022107,0.731599371198994,-5.311961444177528,-0.4200879820733152,-0.6542319720716276,-0.6288931658372822,0.5081946070641588,-0.7437494705758456,0.4342521921292451,-0.7518406271733894,-0.1371759881955244,0.6449173742380538,0.07288228203877961,0.03925235082900472,1.2403409708648196,-0.8805181561614747,-1.095738773554943,0.11561871883233038
41,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.08746759938841538,0.07651510717083759,-0.5492793544177277,-0.42184578265354583,-0.7347528241861223,0.0011855378765525115
41,1,-2.5926487863755443,1.5371273390246685,-4.674319181767474,0.777684198081484,-0.5460701134634215,-0.31147185946150097,-0.47334215043927685,-0.8346828059656148,0.2815170013389746,-0.4137082264977094,-0.07149856367377744,-0.907597630407168,0.08746759938841521,-0.0765151071708376,0.5492793544177274,-0.0648104966401227,-0.2804841498217177,-0.06511349932362906
42,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04734495084508472,0.6515426145724728,-0.7212390090835953,-1.4616468921880859,0.19053942279857145,0.045672494629154126
42,1,0.4931515422629015,4.661384229463627,-3.024928868556423,0.9097704823185583,-0.41257958434360564,0.04577942861936424,-0.21719747226445163,-0.3791308275798648,0.8994915639518466,-0.3537554629172398,-0.8282740501557826,-0.43453327869651703,-0.047344950845084666,-0.6515426145724726,0.7212390090835957,0.07054481348684444,0.02192559827948856,0.054943743383255444
43,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09034667817539743,0.11333225369829203,0.5330292998044371,0.716053749939361,-0.44559384463418006,-0.0026871089336354403
43,1,1.5763911303030531,2.462850397614905,4.685475504365728,0.8932099514153929,0.28597563439612306,-0.3469782690951212,0.11286262065009874,-0.8895699849130465,-0.4426367255456718,-0.435244771999048,0.3562066513606076,-0.8268487225447951,-0.09034667817539728,-0.11333225369829195,-0.5330292998044368,0.06570217446648262,0.02864833172245737,-0.0411672838265848
44,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24879717666994355,0.03731024462507726,1.3608414881903126,-0.01985909600897081,0.2755265645481366,-0.0017830762035574432
44,1,-0.48373561373610363,-0.13056549968093759,5.232664484746897,-0.2677617410338333,-0.45897904412600693,-0.8471374664667518,-0.6415901601981062,0.7408862212135627,-0.19861941887150955,0.7187946273974913,0.4903323814200574,-0.4928574229484999,-0.2487971766699435,-0.037310244625077156,-1.3608414881903121,-0.3530518448500093,1.6846330782052685,0.0162191098123194
45,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13103235642768213,-0.2774149382025979,1.050213142198712,-0.6750295091033821,0.7542217517907049,-0.006785197113204106
45,1,-2.4297174918935527,-2.3449145043710584,4.550372443799273,-0.35366237752951535,0.8405756429043264,0.41031148079982965,-0.9298715833669596,-0.3634570485232951,-0.05690177787520018,0.10130035126688314,-0.4016610043739791,0.910168487917755,0.13103235642768196,0.2774149382025979,-1.0502131421987122,-0.5252892304241035,1.2012534660913872,0.37356545184743484
46,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0393750035363176,-0.09652219890700797,0.7048596428564098,-0.17648234983176952,-0.5224605556073031,0.0005914747746975785
46,1,1.9432998491443823,-0.8494993894101329,5.346401206194494,-0.7487456773297023,-0.49924455306331517,-0.4360444781403565,0.622430391387331,-0.7557570287507887,-0.20349870115357827,-0.22794806109616075,-0.4237761080221373,0.8766147909498851,0.039375003536317614,0.09652219890700796,-0.70485964285641,0.09375091426637804,-1.0578076484240022,-0.22161209081189423
47,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.07506376350271732,-0.02718732847769017,-0.393885040084459,0.06105067261014632,-0.42356772098794304,-0.0014122865268079432
47,1,-1.8513438821965533,-0.3152578334797261,-5.245551349768158,-0.8380309168066902,-0.32198380330724335,-0.44048906102642393,-0.294047502149746,0.9465644192839795,-0.13248345792995353,0.459608799911004,0.01849947440834747,-0.8879287812043157,0.07506376350271735,0.027187328477689954,0.393885040084459,-0.07948785582578252,0.08810188769919294,0.02808094132254657
48,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2669960959646873,-0.049266183957503214,1.2454375349379896,-0.9205322441645991,-0.17996385775567766,-0.002788013506090467
